Core,filename,position_mm,core_depth_cm,depth_cm,Group,Guano_Zone,Guano_sum,min,max,median,mean,mean_2s_range,sed_rate,surface,validity,Egain,Eoffset,Fslope,Foffset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000052.spe,10.41,0.96,0.96,Unit 8,YAN FW,1,76.03,123.42,94.32,95.12,23.695,0.006369427,6.66,1,0.018351,-0.011556,0.00758,0.106728,31102.83789,1.59,0,7,79,4,10,0,131,869,2425,0,2932,163,129,939,142471,0,0,277,206,0,0,0,0,461,1806,5,729,22,0,25,288,684,102,266,124,174,207,5,81,990,839,16,0,13873,5242
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000053.spe,10.61,0.98,0.98,Unit 8,YAN FW,1,78.78,127.15,97.44,98.26,24.185,0.006349206,6.66,1,0.018351,-0.011556,0.00758,0.106728,31059.04297,1.48,9,18,132,19,54,5,133,847,2351,0,2891,157,66,885,142634,287,0,377,230,99,0,8,0,535,2029,0,661,0,0,61,240,722,46,225,100,131,266,54,121,905,773,0,7.67E+14,13911,4900
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000054.spe,10.81,1,1,Unit 8,YAN FW,1,81.52,130.89,100.58,101.41,24.685,0.006349206,6.66,1,0.018351,-0.011556,0.00758,0.106728,30581.36328,1.38,0,8,98,5,37,0,137,828,2494,13,2938,181,111,816,137449,259,0,315,283,22,0,44,0,570,2027,0,641,12,0,51,343,692,125,226,70,185,207,48,128,844,575,7,8.07E+14,14000,5042
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000055.spe,11.01,1.02,1.02,Unit 8,YAN FW,1,84.25,134.61,103.7,104.56,25.18,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,30912.04883,1.5,13,17,131,16,49,8,137,904,2567,0,3108,206,52,863,140139,96,0,340,185,136,0,34,12,405,2008,0,689,0,0,52,279,685,46,183,154,81,227,0,82,1031,772,0,2.32E+14,13977,5182
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000056.spe,11.21,1.04,1.04,Unit 8,YAN FW,1,87,138.34,106.84,107.71,25.67,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,30770.45703,1.52,21,34,106,15,55,8,134,917,2496,0,2896,207,83,846,139248,79,0,289,165,15,0,0,0,544,2025,15,673,0,0,34,332,706,72,192,130,120,161,0,4,899,826,10,1.08E+15,13980,5233
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000057.spe,11.41,1.06,1.06,Unit 8,YAN FW,1,89.75,142.08,109.97,110.86,26.165,0.006369427,6.67,1,0.018351,-0.011556,0.00758,0.106728,30861.64648,1.39,10,0,134,0,31,8,133,904,2569,0,3008,216,114,853,139504,181,0,375,233,112,0,0,6,554,2107,0,764,0,0,26,261,692,116,239,170,131,65,58,109,1059,794,19,0,13772,5278
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000058.spe,11.61,1.08,1.08,Unit 8,YAN FW,1,92.48,145.81,113.09,114,26.665,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,30734.05273,1.46,0,0,107,21,39,0,111,840,2601,0,2900,191,70,949,137899,217,0,281,193,0,0,40,0,465,2082,0,677,18,4,8,321,729,143,171,100,151,170,33,115,1049,687,0,0,14031,4976
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000059.spe,11.81,1.1,1.1,Unit 8,YAN FW,1,95.27,149.55,116.22,117.15,27.14,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,30937.54883,1.5,15,0,105,13,38,0,104,824,2370,0,2869,234,75,832,139785,259,0,346,242,0,0,0,0,456,1981,0,739,0,0,28,335,685,173,260,115,231,208,10,71,1060,744,7,0,14016,5269
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000060.spe,12.01,1.12,1.12,Unit 8,YAN FW,1,98.02,153.27,119.34,120.3,27.625,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,31180.83203,1.55,19,0,112,7,32,0,141,832,2281,0,3185,180,91,849,142172,8,0,322,206,61,35,111,8,475,2061,0,681,0,0,0,322,729,95,219,88,166,140,10,192,1017,971,10,0,13868,5016
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000061.spe,12.21,1.14,1.14,Unit 8,YAN FW,1,100.76,156.99,122.47,123.45,28.115,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,31192.93555,1.45,0,28,130,18,50,0,140,941,2492,0,3072,215,115,796,141365,146,0,415,206,165,0,4,0,618,1931,0,689,6,0,0,277,736,154,279,166,276,160,60,185,960,799,9,5.15E+14,14132,5194
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000062.spe,12.41,1.16,1.16,Unit 8,YAN FW,1,103.49,160.7,125.6,126.6,28.605,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,30874.24609,1.47,15,18,117,0,52,0,157,915,2530,0,3025,204,110,858,138433,246,0,316,177,89,0,0,9,632,2097,0,971,0,0,30,302,695,98,225,156,156,106,104,69,1016,739,21,1.14E+15,14133,5219
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000063.spe,12.61,1.18,1.18,Unit 8,YAN FW,1,106.25,164.41,128.73,129.75,29.08,0.006369427,6.67,1,0.018351,-0.011556,0.00758,0.106728,30620.56445,1.64,0,6,133,0,33,8,118,987,2337,0,3102,179,125,790,136703,145,0,366,211,86,0,0,0,479,2245,0,647,0,0,39,282,691,114,247,88,133,214,0,131,987,744,20,0,13601,4817
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000064.spe,12.81,1.2,1.2,Unit 8,YAN FW,1,109.01,168.13,131.86,132.89,29.56,0.006349206,6.67,1,0.018351,-0.011556,0.00758,0.106728,30420.97461,1.45,0,27,128,16,47,0,127,944,2511,0,2906,229,63,841,135152,168,0,382,246,0,0,85,12,505,2098,0,773,22,0,69,379,743,172,192,167,168,193,0,0,1010,724,0,0,14205,5245
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000065.spe,13.01,1.22,1.22,Unit 8,YAN FW,1,111.79,171.88,134.99,136.04,30.045,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,30265.98242,1.53,12,16,139,18,54,0,137,1003,2542,0,2956,233,88,848,132598,270,0,441,292,63,0,50,0,441,2198,48,649,0,0,50,267,789,124,198,179,223,221,17,41,883,660,7,0,14028,5154
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000066.spe,13.21,1.24,1.24,Unit 8,YAN FW,1,114.56,175.62,138.12,139.19,30.53,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,29896,1.53,0,0,131,7,40,0,122,979,2376,0,2906,183,75,862,129964,158,0,493,167,105,19,0,0,566,2110,0,788,0,0,59,228,745,54,287,73,151,36,0,48,868,720,0,1.19E+15,13728,5175
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000067.spe,13.41,1.26,1.26,Unit 8,YAN FW,1,117.34,179.35,141.26,142.34,31.005,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,29946.39844,1.4,0,0,126,0,44,0,122,947,2227,0,2991,197,134,829,129722,0,0,439,191,63,0,52,0,618,2173,0,724,0,0,69,364,748,171,203,95,243,146,16,0,779,838,6,8.31E+14,14300,5300
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000068.spe,13.61,1.28,1.28,Unit 8,YAN FW,1,120.11,183.08,144.39,145.49,31.485,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,29772.40625,1.43,17,7,115,17,41,0,106,941,2186,0,2885,178,90,823,128445,75,0,491,219,55,0,14,0,582,2063,0,703,0,0,37,272,719,104,297,113,221,214,85,91,770,826,0,9.24E+14,14428,5290
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000069.spe,13.81,1.3,1.3,Unit 8,YAN FW,1,122.86,186.84,147.52,148.64,31.99,0.006369427,6.68,1,0.018351,-0.011556,0.00758,0.106728,29950.59375,1.56,0,0,125,5,39,6,152,924,2284,0,2927,164,79,813,129452,274,0,521,233,29,0,102,0,520,2175,0,748,0,0,32,320,682,138,248,197,177,166,55,22,909,527,0,0,14097,5076
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000070.spe,14.01,1.32,1.32,Unit 8,YAN FW,1,125.61,190.57,150.64,151.78,32.48,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,30134.98633,1.47,8,0,129,0,60,23,139,1116,2425,0,3087,190,98,803,130743,336,0,597,283,12,0,48,0,439,2174,55,662,0,0,40,275,739,180,222,204,228,226,64,110,820,643,0,0,14415,5293
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000071.spe,14.21,1.34,1.34,Unit 8,YAN FW,1,128.36,194.31,153.77,154.93,32.975,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,30446.16797,1.37,16,36,158,10,50,4,122,1037,2558,0,3186,175,105,859,134067,254,0,467,247,37,15,0,0,504,2093,0,651,0,0,41,365,729,213,284,171,185,104,0,57,976,676,11,7.73E+14,14068,5127
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000072.spe,14.41,1.36,1.36,Unit 8,YAN FW,1,131.11,198.05,156.9,158.08,33.47,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,30520.86328,1.47,0,22,183,18,36,21,147,1074,2490,0,3086,160,143,969,134227,157,0,610,276,53,0,24,0,565,2183,0,725,0,0,111,219,767,133,232,101,167,116,0,65,893,750,20,5.35E+14,14059,5198
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000073.spe,14.61,1.38,1.38,Unit 8,YAN FW,1,133.86,201.79,160.03,161.23,33.965,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,30227.97852,1.55,23,17,152,5,19,0,131,1047,2474,0,3168,196,99,874,131360,230,0,557,229,67,0,42,0,572,2159,0,592,0,0,26,306,765,66,219,107,209,233,46,44,829,666,0,9.14E+14,14242,5326
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000074.spe,14.81,1.4,1.4,Unit 8,YAN FW,1,136.62,205.53,163.16,164.38,34.455,0.006369427,6.68,1,0.018351,-0.011556,0.00758,0.106728,30166.08398,1.48,11,25,150,0,52,0,144,1045,2479,0,2914,190,108,880,131087,123,0,453,305,85,0,51,0,537,2083,83,683,0,0,66,286,724,131,237,164,205,126,137,88,790,763,15,0,14104,5123
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000075.spe,15.01,1.42,1.42,Unit 8,YAN FW,1,139.4,209.27,166.28,167.52,34.935,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,30171.6875,1.47,21,33,167,8,37,0,137,1027,2473,0,3004,201,111,838,130524,186,0,479,284,126,0,64,0,470,2238,0,768,0,0,21,255,704,72,254,136,240,206,80,0,743,730,0,0,14152,5347
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000076.spe,15.21,1.44,1.44,Unit 8,YAN FW,1,142.2,213,169.41,170.67,35.4,0.006349206,6.68,1,0.018351,-0.011556,0.00758,0.106728,30342.67383,1.45,17,27,163,0,47,7,144,1103,2574,0,3256,210,80,895,131152,399,0,508,296,128,0,118,110,543,2372,0,530,0,0,0,278,763,128,230,118,175,251,151,197,795,586,0,0,14346,5116
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000077.spe,15.41,1.46,1.46,Unit 8,YAN FW,1,144.98,216.74,172.56,173.82,35.88,0.006349206,6.69,1,0.018351,-0.011556,0.00758,0.106728,30385.67578,1.54,0,0,149,0,46,0,125,1138,2603,0,3139,190,96,884,131571,168,0,516,265,0,0,0,0,604,2310,10,745,0,0,39,224,765,167,285,133,286,192,0,150,945,749,0,9.09E+14,14506,5399
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000078.spe,15.61,1.48,1.48,Unit 8,YAN FW,1,147.75,220.46,175.68,176.97,36.355,0.006349206,6.69,1,0.018351,-0.011556,0.00758,0.106728,30279.27539,1.39,0,5,161,0,25,15,108,1107,2547,0,3143,205,85,867,130821,169,0,430,194,0,0,109,0,519,2258,25,771,0,0,35,305,780,142,227,48,187,200,38,107,861,694,9,1.36E+15,14342,5343
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000079.spe,15.81,1.5,1.5,Unit 8,YAN FW,1,150.52,224.18,178.8,180.12,36.83,0.006349206,6.69,1,0.018351,-0.011556,0.00758,0.106728,30106.68555,1.48,0,20,160,10,40,4,122,1022,2565,0,2951,212,63,1045,128395,124,0,539,257,53,0,16,0,468,2252,14,746,0,0,40,246,798,121,234,40,47,106,0,63,805,698,0,0,14611,5338
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000080.spe,16.01,1.52,1.52,Unit 8,YAN FW,1,153.29,227.92,181.94,183.27,37.315,0.006369427,6.69,1,0.018351,-0.011556,0.00758,0.106728,30427.27148,1.36,13,20,161,11,34,0,116,1039,2554,0,3055,181,96,909,131185,173,0,507,312,90,0,34,0,618,2290,0,763,0,0,39,322,763,75,194,102,137,116,0,25,871,676,17,6.51E+14,14312,5477
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000081.spe,16.21,1.54,1.54,Unit 8,YAN FW,1,156.07,231.66,185.07,186.41,37.795,0.006349206,6.69,1,0.018351,-0.011556,0.00758,0.106728,30358.47266,1.42,0,10,132,7,35,0,111,1058,2620,0,3118,203,63,882,131004,95,0,468,259,59,0,43,0,440,2237,0,636,0,0,30,335,796,115,217,150,163,126,0,118,894,778,0,0,14263,5229
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000082.spe,16.41,1.56,1.56,Unit 8,YAN FW,1,158.83,235.39,188.21,189.56,38.28,0.006349206,6.69,1,0.018351,-0.011556,0.00758,0.106728,30055.69141,1.45,0,0,120,8,32,0,126,1085,2739,0,3186,207,155,909,127658,177,0,553,298,51,0,0,104,533,2283,0,637,0,0,34,356,793,86,293,134,149,228,48,0,880,608,0,1.60E+15,14260,5350
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000083.spe,16.61,1.58,1.58,Unit 8,YAN FW,1,161.57,239.14,191.35,192.71,38.785,0.006349206,6.69,1,0.018351,-0.011556,0.00758,0.106728,29884.40039,1.57,0,18,159,0,43,0,140,1023,2616,0,2950,216,121,981,126623,358,0,606,154,0,0,0,11,346,2270,0,722,0,0,54,369,751,216,149,157,133,80,0,21,771,581,0,0,14495,5171
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000084.spe,16.81,1.6,1.6,Unit 8,YAN FW,1,164.33,242.88,194.49,195.86,39.275,0.006349206,6.69,1,0.018351,-0.011556,0.00758,0.106728,29535.2168,1.41,14,7,143,0,51,16,127,961,2633,0,2958,166,95,902,124401,187,0,616,271,77,22,71,0,445,2318,0,710,0,0,0,324,773,190,220,115,238,97,11,0,740,694,17,0,14155,5091
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000085.spe,17.01,1.62,1.62,Unit 8,YAN FW,1,167.08,246.62,197.63,199.01,39.77,0.006369427,6.69,1,0.018351,-0.011556,0.00758,0.106728,29667.30664,1.42,19,19,177,38,53,0,136,1084,2573,0,2999,200,66,885,125978,190,0,529,205,106,0,43,0,530,2609,0,645,4,0,53,328,763,94,182,143,203,243,139,88,733,648,0,0,14137,5192
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000086.spe,17.21,1.64,1.64,Unit 8,YAN FW,1,169.84,250.36,200.76,202.15,40.26,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,29980.99609,1.47,15,27,149,0,40,7,116,1047,2448,0,3074,228,51,949,127657,7,0,539,246,0,0,0,14,427,2401,0,713,0,0,0,325,794,168,225,70,135,59,0,22,872,793,0,0,14368,5190
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000087.spe,17.41,1.66,1.66,Unit 8,YAN FW,1,172.59,254.09,203.89,205.3,40.75,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,30332.57422,1.36,0,23,152,0,37,0,122,1046,2729,0,3253,199,126,914,130319,135,0,522,289,0,0,0,23,423,2256,0,719,0,0,0,355,808,154,233,140,162,68,0,15,685,724,5,5.48E+14,14299,5202
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000088.spe,17.61,1.68,1.68,Unit 8,YAN FW,1,175.36,257.83,207.02,208.45,41.235,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,30034.09375,1.44,20,34,159,11,56,0,146,1040,2746,0,3217,163,203,886,129313,137,0,685,264,0,0,71,0,520,2449,0,628,0,0,19,298,831,209,266,156,126,198,16,0,801,738,0,9.24E+14,13917,5141
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000089.spe,17.81,1.7,1.7,Unit 8,YAN FW,1,178.13,261.57,210.15,211.6,41.72,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,29393.02539,1.42,0,0,117,11,41,0,124,973,2815,0,3067,195,113,916,124392,154,0,522,199,28,0,38,98,500,2643,0,680,0,0,80,323,780,116,206,109,130,120,0,56,720,688,0,0,14386,5273
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000090.spe,18.01,1.72,1.72,Unit 8,YAN FW,1,180.89,265.3,213.28,214.75,42.205,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,28786.65625,1.5,0,25,125,20,45,5,121,902,2487,0,2859,166,69,848,120269,286,0,488,249,26,0,50,68,365,2336,0,758,0,0,51,308,828,93,214,140,158,219,11,92,684,575,0,0,13946,5089
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000091.spe,18.21,1.74,1.74,Unit 8,YAN FW,1,183.66,269.03,216.4,217.9,42.685,0.006369427,6.7,1,0.018351,-0.011556,0.00758,0.106728,28540.46875,1.39,16,13,118,9,23,0,131,844,2461,0,2886,195,48,871,118953,259,0,525,201,125,0,0,0,588,2325,0,669,0,0,16,360,817,99,225,94,183,138,0,0,711,622,8,7.07E+14,14126,5121
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000092.spe,18.41,1.76,1.76,Unit 8,YAN FW,1,186.42,272.75,219.56,221.04,43.165,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,28197.58594,1.38,20,20,100,0,27,6,158,861,2673,0,3087,203,98,904,115808,269,0,461,196,10,0,18,37,479,2268,82,664,0,0,39,340,743,205,193,107,111,133,0,16,705,572,9,1.23E+15,13887,5108
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000093.spe,18.61,1.78,1.78,Unit 8,YAN FW,1,189.17,276.47,222.7,224.19,43.65,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,27886.10156,1.32,18,0,107,9,44,0,144,818,2518,0,2736,158,119,920,114739,171,0,527,270,49,0,52,0,393,2413,48,732,0,0,38,323,783,159,253,182,179,154,0,59,651,581,10,0,13570,5146
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000094.spe,18.81,1.8,1.8,Unit 8,YAN FW,1,191.93,280.19,225.84,227.34,44.13,0.006349206,6.7,1,0.018351,-0.011556,0.00758,0.106728,27559.31836,1.43,10,22,118,0,36,13,137,822,2409,0,2774,140,132,914,113736,278,0,461,313,98,0,50,0,433,2353,0,659,0,0,14,298,797,101,191,45,238,116,0,5,639,603,0,0,13659,5219
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000095.spe,19.01,1.82,1.82,Unit 8,YAN FW,1,194.69,283.92,228.98,230.49,44.615,0.006349206,6.71,1,0.018351,-0.011556,0.00758,0.106728,27175.83008,1.34,25,12,110,0,38,0,135,809,2396,0,2577,208,69,859,110770,119,0,531,207,140,0,18,0,334,2424,74,575,0,0,72,200,831,110,255,167,197,172,160,132,552,637,19,9.75E+14,13893,5185
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000096.spe,19.21,1.84,1.84,Unit 8,YAN FW,1,197.44,287.64,232.11,233.64,45.1,0.006369427,6.71,1,0.018351,-0.011556,0.00758,0.106728,27002.74609,1.32,0,17,119,4,37,5,150,739,2398,18,2635,132,129,856,108237,84,0,425,231,63,56,15,107,405,2322,69,655,0,0,13,317,714,162,176,144,141,29,0,0,601,602,0,9.22E+14,13919,5185
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000097.spe,19.41,1.86,1.86,Unit 8,YAN FW,1,200.2,291.37,235.24,236.78,45.585,0.006349206,6.71,1,0.018351,-0.011556,0.00758,0.106728,27011.54492,1.29,0,5,100,0,54,10,149,737,2304,0,2374,152,103,879,107949,227,0,418,244,0,20,0,60,450,2412,0,621,0,0,63,320,684,138,215,151,151,101,37,113,510,563,0,0,13895,5205
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000098.spe,19.61,1.88,1.88,Unit 8,YAN FW,1,202.95,295.1,238.36,239.93,46.075,0.006349206,6.72,1,0.018351,-0.011556,0.00758,0.106728,27066.24414,1.42,22,20,75,0,29,0,126,717,2456,0,2486,186,55,842,107586,146,23,460,254,0,70,0,0,391,2486,107,602,0,0,0,358,761,205,191,192,243,61,101,137,493,591,0,1.09E+15,14232,5313
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000099.spe,19.81,1.9,1.9,Unit 8,YAN FW,1,205.71,298.84,241.51,243.08,46.565,0.006349206,6.72,1,0.018351,-0.011556,0.00758,0.106728,27388.82617,1.36,28,25,111,11,17,0,137,787,2655,0,2836,189,69,933,108802,259,0,526,281,123,0,0,7,436,2346,0,630,0,0,24,252,773,88,242,143,119,174,0,16,544,461,0,0,14098,5016
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L000100.spe,20.01,1.92,1.92,Unit 8,YAN FW,1,208.47,302.58,244.63,246.23,47.055,0.006349206,6.72,1,0.018351,-0.011556,0.00758,0.106728,27661.3125,1.31,22,15,137,5,42,10,147,767,3064,0,3041,182,62,837,111297,224,0,416,237,0,40,71,0,430,2248,0,506,0,0,9,362,774,186,236,75,231,55,115,0,509,555,4,1.71E+14,14116,5056
